#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,26,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_softirq,cpu,cpu1,phoenix
,,26,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0.10020040080162325,usage_softirq,cpu,cpu1,phoenix
,,27,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_steal,cpu,cpu1,phoenix
,,28,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,3.39321357285451,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,2.9175050301811427,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,2.599999999999909,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,3.7298387096774377,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,4.84359233097849,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,1.1022044088178202,usage_system,cpu,cpu1,phoenix
,,29,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,6.686626746506366,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,5.533199195170285,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,5.40000000000191,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,8.467741935482984,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,15.640766902118843,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,5.711422845690994,usage_user,cpu,cpu1,phoenix
,,30,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_guest,cpu,cpu2,phoenix
,,31,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,32,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,88.00000000000182,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,87.88788788788035,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,90.04024144870219,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,85.49848942597717,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,78.61445783133146,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,94.57286432159967,usage_idle,cpu,cpu2,phoenix
,,33,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0.2999999999999936,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0.40040040040034547,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0.3018108651911802,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0.10070493454178744,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0.20080321285141894,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0.40201005025123615,usage_iowait,cpu,cpu2,phoenix
,,34,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_irq,cpu,cpu2,phoenix
,,35,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,1.999999999999993,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,2.2022022022018737,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,1.307847082495132,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,1.40986908358506,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0.8032128514056758,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0.6030150753768632,usage_nice,cpu,cpu2,phoenix
,,36,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0.10070493454176956,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0.10040160642576297,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_softirq,cpu,cpu2,phoenix
,,37,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_steal,cpu,cpu2,phoenix
,,38,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,3.2000000000005002,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,3.303303303302046,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,2.6156941649913366,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,3.726082578046261,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,4.116465863453857,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0.6030150753762918,usage_system,cpu,cpu2,phoenix
,,39,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,6.499999999998636,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,6.206206206206395,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,5.734406438631906,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,9.164149043303677,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,16.164658634538565,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,3.8190954773877523,usage_user,cpu,cpu2,phoenix
,,40,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_guest,cpu,cpu3,phoenix
,,41,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,42,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,90.76305220882635,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,89.10191725529825,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,90.71644803228975,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,85.74338085540043,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,79.85829959513678,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,95.76612903227492,usage_idle,cpu,cpu3,phoenix
,,43,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0.2008032128514001,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0.30272452068617356,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0.10090817356205786,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0.40485829959509134,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_iowait,cpu,cpu3,phoenix
,,44,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_irq,cpu,cpu3,phoenix
,,45,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,1.0040160642569471,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0.9081735620585386,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,1.6145307769929615,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0.9164969450102091,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0.5060728744938822,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0.30241935483873855,usage_nice,cpu,cpu3,phoenix
,,46,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0.10090817356205786,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0.10183299389002122,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0.20242914979754567,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0.10080645161293673,usage_softirq,cpu,cpu3,phoenix
,,47,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_steal,cpu,cpu3,phoenix
,,48,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,3.2128514056221165,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,2.825428859737405,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,2.6236125126134686,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,3.6659877800409806,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,4.25101214574871,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0.8064516129032073,usage_system,cpu,cpu3,phoenix
,,49,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,4.81927710843346,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,6.861755802218428,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,4.843592330979064,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,9.572301425662754,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,14.777327935221516,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,3.0241935483871707,usage_user,cpu,cpu3,phoenix
,,50,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_guest,cpu,cpu4,phoenix
,,51,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,52,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,91.5407854984882,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,88.14070351757674,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,90.19019019019434,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,83.71628371628299,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,77.96780684105656,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,93.56136820925256,usage_idle,cpu,cpu4,phoenix
,,53,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0.10070493454178744,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0.20100502512560917,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0.10010010010010015,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0.19980019980019117,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0.5030181086519849,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0.20120724346075,usage_iowait,cpu,cpu4,phoenix
,,54,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,usage_irq,cpu,cpu4,phoenix
,,54,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,usage_irq,cpu,cpu4,phoenix
,,54,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,usage_irq,cpu,cpu4,phoenix
